#source_id,ra,dec,phot_g_mean_mag
4068061257494110720,267.0480246287422,-24.753551610743013,18.917364
4068061223134372224,267.0406932828702,-24.758625765491445,18.833393
4068061498012474624,267.01650806100946,-24.737548583058164,21.163626
4068061154413782784,267.0007871712628,-24.77057458933945,19.63466
4068061188777294208,267.0143546829977,-24.752315186336713,19.408379
4068061498012475008,267.0188067783033,-24.735919686095254,20.22621
4068061154413782528,267.00623758741364,-24.76608434687732,19.771181
4068061429293130112,266.9754471987644,-24.74813483825946,20.586021
4068061120055160704,267.0278879953945,-24.765315180299563,20.01256
4068061498012533888,267.0132874920077,-24.731951023872725,20.93847
4068061498012475264,267.0142626785217,-24.739049730675852,21.063303
4068061154413782272,267.00282896851917,-24.76903212133796,19.027817
4068061326213718656,267.0331804913562,-24.735090261726565,20.327124
4068061120055160448,267.02768240386854,-24.764996096652748,19.10145
4068061154413782144,267.00232830920856,-24.76882822267387,19.98459
4068061085762319360,267.01781718759406,-24.78158963448901,18.101494
4068061704173370112,267.0412802046329,-24.73343789702832,20.032679
4068061326213718528,267.03288744491715,-24.734828168185306,20.74618
4068061120055160320,267.02076469481034,-24.770274604093892,20.514408
4068061154413782016,266.9989095851434,-24.772643505455054,20.005949
4068061326213718400,267.0345996842947,-24.73417456265123,20.26395
4068061120055160192,267.0203547918595,-24.769902513871312,19.751137
4068061154413781888,267.00786941292506,-24.76471742740939,18.361452
4068061120055160064,267.02026629611805,-24.770376571250534,20.009356
4068061532375643648,267.0296009312751,-24.72833443513384,20.84676
4068061120122058112,267.01790049449164,-24.77376177716126,19.43185
4068061635518396416,267.05591825342424,-24.742323355241098,20.762224
4068061223134374912,267.0335295983096,-24.76244247900918,19.574478
4068061601091825024,267.0196657978562,-24.717326895801595,18.995764
4068061154413781376,267.00030456149125,-24.77158845231052,19.691664
4068061188773519616,267.0092208544229,-24.76468585682839,19.789305
4068061188774768256,267.0115974466194,-24.749496996100767,20.34696
4068061188773519360,267.0092055323638,-24.765160870455702,19.976738
4068061120055159168,267.02367507508364,-24.768801171438554,19.865847
4068061360573459712,266.99547402007397,-24.76065047288724,20.468027
4068061120055159040,267.02393456953814,-24.768915018123657,19.84451
4068061154413784704,267.00544276164743,-24.765136962373273,19.623394
4068061566732145664,266.99234960320797,-24.727899921177624,20.261234
4068061188773522944,267.0081562339374,-24.76282235977844,19.93396
4068061665498807552,267.06750089070573,-24.731376951230263,15.631318
4068061188773522816,267.0078297327819,-24.762499834077992,19.248032
4068061601091823744,267.01648088268314,-24.71967525488287,20.42715
4068061188773522560,267.0081090132188,-24.76334483580971,20.106771
4068061291853895168,267.02332913006893,-24.755510981620123,18.261122
4068061360573458816,266.9986984506396,-24.758584832342905,20.099316
4068061154413783936,267.0014409601808,-24.769260918167095,19.771755
4068061704170842112,267.03940820842047,-24.730547165510426,18.19939
4068061154413783680,267.0028079780313,-24.76839271768821,19.5791
4068061154413783296,266.99719820692786,-24.773299364342492,20.253227
4068061154413783552,267.0033392891864,-24.768430540279258,20.673443
4068061154414941056,267.0058288635994,-24.76782534294453,20.568521
4068061326216246784,267.03204809203055,-24.74015542140567,19.276266
4068061154413783424,266.9968601708648,-24.773881538076765,19.445671
4068061601091909504,267.0069281588423,-24.715050465739765,20.720135
4068061291853894144,267.0253005251927,-24.754446707935568,20.33745
4068061291856508800,267.0173964867141,-24.750293860998248,20.482792
4068061291853894016,267.02577370849434,-24.75444359134731,20.697577
4068061704170886400,267.0470883596296,-24.718852464778287,20.329187
4068061704170886528,267.0429492571639,-24.72167148371177,20.014437
4068061459340371456,266.9856863860191,-24.73418045403184,17.896217
4068061493700109696,267.00994982837625,-24.733497955417505,18.41548
4068061910329344896,267.041721112503,-24.718888741714718,20.843664
4068061223134402688,267.03028319284783,-24.754587345471364,19.539322
4068061463652916992,266.9916682198473,-24.730412555316864,20.052345
4068061566732131968,266.9985816561326,-24.725620300275146,20.031073
4068061188774681728,267.01523709549156,-24.76062937806084,20.046028
4068061704170885120,267.03996242721996,-24.723966774501818,20.667194
4068061291853896704,267.02752419763885,-24.75214277691849,20.026836
4068061910329353088,267.0406710912041,-24.717887681140887,19.390846
4068061154414942976,267.0077935422132,-24.765819031906585,20.169464
4068061566732131328,266.99321177663643,-24.729436662567352,20.250074
4068061360573504896,266.9841159233441,-24.761922367363532,20.829275
4068061257561272832,267.0470036266343,-24.75443234569907,16.70961
4068061601091869184,267.00872057255566,-24.718758195564615,20.113274
4068061120122319616,267.0294226395569,-24.766370933043035,18.075739
4068061154417541760,267.0060474012,-24.76849912718297,20.144646
4068061188774676224,267.01586002936165,-24.761749393515224,20.117348
4068061463652919168,266.98097131238063,-24.737466526752893,20.361673
4068061257494152832,267.04471877404893,-24.74185233653775,20.63011
4068061188774675968,267.0174781747141,-24.76066604596302,20.275698
4068061704170887808,267.0422332968361,-24.721949687007104,20.838625
4068061223134414208,267.0324772604433,-24.750331877896176,20.890175
4068061498012457216,267.0151787088178,-24.740396003529796,20.194832
4068061257494152320,267.0466275483632,-24.74074890016261,19.969461
4068061566732171520,266.99865360147277,-24.720703175558178,20.940022
4068061394933237504,267.00524988526894,-24.74807789683194,20.01544
4068062185207462656,266.9765350490526,-24.73593271182873,20.4515
4068061635451273856,267.04828424576544,-24.73950181428695,20.15921
4068061257494151552,267.04419856670233,-24.74244784478332,20.218538
4068061566798975616,267.0027516999976,-24.718963937701712,19.680716
4068062219565713024,266.9743693766892,-24.729713864459818,19.884037
4068062185205974912,266.9721723275678,-24.731291897954243,20.09486
4068061566732124544,267.00170725732517,-24.72459780852006,20.77553
4068062219565713152,266.9728404525154,-24.73097191997919,19.06936
4068061360573498240,266.9959238942758,-24.754669635489137,20.556486
4068062185205974144,266.97119431982486,-24.732987631891124,19.808306
4068061394933236480,267.00829030748173,-24.74611943808197,20.005411
4068061566732172672,266.99624143963047,-24.722273621755942,20.636293
4068061326213759616,267.03066820073957,-24.73073236687273,21.032928
4068062185205974272,266.96824383612176,-24.735158462112537,20.087177
4068062185205973632,266.9649868903315,-24.73883658481312,19.235046
4068061291853892864,267.0230715061508,-24.756188211410596,18.874128
4068061188774677632,267.0180138227736,-24.75969604115929,18.20593
4068061669811014400,267.0630098941661,-24.72873679950479,20.219343
4068061704237885824,267.04735952270255,-24.72997299990947,13.649509
4068061498012454656,267.0140335447885,-24.74185213350586,20.483704
4068061704170884992,267.04019433019386,-24.72406279757526,19.832603
4068062219569533696,266.98006374817,-24.726606284495695,19.212194
4068061669811014144,267.06081252310486,-24.73033478850048,20.411503
4068061394933239168,267.00282150965995,-24.749600420876718,19.983644
4068061532372192512,267.02636133763656,-24.733377709241505,21.013857
4068061566732126848,266.9944154405591,-24.729313762382496,20.915781
4068062219569536640,266.9800985097788,-24.72542397296974,19.920668
4068061291853903744,267.02364281391135,-24.752569757342297,19.834923
4068061257496760960,267.0426154343027,-24.739314462012857,19.131056
4068061463652911104,266.98776618184877,-24.733979287494414,20.619986
4068061085762341632,267.0188419369111,-24.78026487756452,17.166187
4068061085762342656,267.018190181724,-24.7798269213731,17.97085
4068061394933237888,267.00147108470884,-24.750110334148324,20.62089
4068061394933249920,267.00368362343244,-24.747499430404442,18.04141
4068062322648750976,266.98658552511245,-24.72108940882079,19.682123
4068061085689817216,267.014759471027,-24.77583573816189,19.025124
4068061188774687488,267.01613605512165,-24.758619240045054,20.2767
4068061635453884160,267.05379100880833,-24.73068854911468,19.986286
4068061291921023488,267.0250064817974,-24.747121452046887,19.952755
4068061188774687232,267.0167487468251,-24.758263385241726,20.076216
4068061257494163840,267.04237384536873,-24.74063479588187,20.608913
4068061291921023616,267.02070632423846,-24.750360837810575,19.651411
4068061154414948608,266.99630202329206,-24.772423898915743,20.414852
4068062322648745600,266.98855212587927,-24.72189935583014,19.735798
4068061188774686720,267.0190652881734,-24.75672930939753,20.635517
4068061360573510656,266.9836909508198,-24.761426559098002,20.471474
4068061704237884416,267.0432549080733,-24.73409491715124,16.605234
4068061360573510528,266.9876152250648,-24.758722827175998,20.801193
4068061154414952192,266.9959787101656,-24.77199154688721,20.236935
4068061120055185792,267.01853824669445,-24.763056852642862,18.134533
4068061188774690432,267.0139189858272,-24.759611125484167,20.40289
4068061188774690304,267.0142928215205,-24.759685636177213,19.603342
4068061085762344576,267.02089196830974,-24.777345481982465,18.58349
4068061257494166912,267.0445413770117,-24.738504641878862,18.942274
4068062219569529856,266.9789058419234,-24.729140429131512,19.528744
4068061566732140288,267.0026485942605,-24.72193523067884,20.908514
4068061257494166784,267.04461471832946,-24.738875786150718,19.435896
4068061394933248256,267.00728609234017,-24.745324031328433,20.37871
4068061291921024768,267.0247505600755,-24.745547925775526,20.32319
4068061085762344192,267.0182846061889,-24.778259760750426,16.151047
4068061463652924800,266.98401226215674,-24.734862950956597,20.267344
4068061463652924672,266.98367492417754,-24.734934361566058,20.388037
4068061085762343808,267.0191363157574,-24.77760174766628,17.554811
4068061463652924544,266.98318298678726,-24.73448126363907,20.935356
4068061188774689280,267.01992461637843,-24.755580402408285,20.315338
4068061085762339072,267.01952001631133,-24.778544584297432,16.633505
4068061188774665600,267.013952700762,-24.76534304240769,20.737438
4068061291853904128,267.03168767692955,-24.747817928751363,19.471771
4068061120049554048,267.0183834613737,-24.772111203405615,19.82261
4068061085762343040,267.01612656743066,-24.779368178543475,18.258091
4068061154414945920,266.99857781569153,-24.771352156926596,20.799356
4068061291853899264,267.0268502808519,-24.75185157669574,20.653902
4068061120049554944,267.01827469148697,-24.772752155986634,19.303642
4068061120122084608,267.02084322338044,-24.77650073614843,17.647253
4068061120122084480,267.02070225451564,-24.776090889077285,17.368488
4068061498012460928,267.0113266182605,-24.742787468786783,20.825268
4068061120122084352,267.02589295409825,-24.77391849325916,19.189018
4068061188774683392,267.0134288281978,-24.761308247117654,20.172468
4068062322646474752,266.98813810604923,-24.72135919717806,20.118952
4068061120122084224,267.0257031088019,-24.77439459021989,18.336002
4068061120122084096,267.0251961101097,-24.773663491927042,18.92953
4068061154414944768,266.99913394298216,-24.77119633648675,20.46892
4068061704173385856,267.04726916848034,-24.71984592700008,19.717499
4068061188774683008,267.0119135891289,-24.76253413234229,20.01568
4068061085762345344,267.0175234172796,-24.778487765574745,17.511086
4068061532374694144,267.0238031911443,-24.735938668287634,19.484804
4068061635451285248,267.0465832967501,-24.73781934919445,20.110588
4068061085762344960,267.0174812131972,-24.77870344312122,17.909254
4068061085762340608,267.0166707993658,-24.781398531725866,18.11207
4068061188774686208,267.0123182691874,-24.76156796183401,19.988132
4068061704170889472,267.03825811032493,-24.72438937459642,20.375702
4068061085762340352,267.0176264310384,-24.78257317798125,17.348246
4068061188774685952,267.02011175052655,-24.756208574589923,20.44672
4068061085762340224,267.01549969214904,-24.779740319280652,17.136396
4068061085762340096,267.01537773149875,-24.779839398841926,18.266457
4068061635451284608,267.0541464338791,-24.732718182021042,20.207018
4068061566732135552,267.0025980439571,-24.7223751221261,18.902147
4068061085762339584,267.0182656309496,-24.78156016164247,18.086777
4068061394933247488,267.0026507234591,-24.748669998183388,20.3397
4068061669811022464,267.06249986189704,-24.726989358355652,20.433111
4068061085762339456,267.01827822858417,-24.78131216244516,18.285957
4068061394933247360,267.00221155110285,-24.748730400194237,20.439081
4068061085762339328,267.01834201834646,-24.78119085029594,17.640768
4068061394933247232,267.00283608140603,-24.748368691432834,19.384098
4068061188774684928,267.0117524904195,-24.762071657462716,20.772648
4068061085762342784,267.01857493596447,-24.77960303178675,17.468784
4068061326216262400,267.0245016332295,-24.73675457429548,19.180628
4068061085762342528,267.01824460616706,-24.779469583621125,16.644485
4068061257494140288,267.04273354354814,-24.746028127411194,20.297026
4068061669811000448,267.06517115959383,-24.73069014132316,20.978472
4068061120122322048,267.02081083004157,-24.76419714796338,20.16388
4068061326213748352,267.0306461437478,-24.73225354513526,19.957245
4068061635451261440,267.05086388245553,-24.740748459581088,18.722927
4068061463651456896,266.9819869533387,-24.739588178749234,18.973612
4068061463651456768,266.981962518323,-24.7393941332128,20.48413
4068061223201538944,267.02549440143827,-24.75880108498968,18.641468
4068061257494139008,267.0457030684764,-24.744331131883417,20.464598
4068061738533112192,267.0547927792272,-24.721467176541125,19.782341
4068061429291718272,266.97466363651307,-24.74595289860096,20.423037
4068061429291718144,266.979633742055,-24.741742873635808,19.65932
4068061085762340992,267.0189817159901,-24.781073123212394,18.478926
4068061429291718016,266.97799777334126,-24.74370473870497,20.266161
4068061188774665984,267.01446106749734,-24.765207038173827,20.845465
4068061429291717888,266.98147107635907,-24.741141397695195,19.42898
4068061669811003264,267.0640282369252,-24.730912497044557,18.103252
4068061566732054400,267.0075635814702,-24.729814008067486,20.739828
4068061085762353024,267.01875120006815,-24.77866677138928,17.177237
4068061188774665856,267.0146959643605,-24.764807989096372,20.173689
4068061188774665728,267.0140295066046,-24.764940068999813,20.437687
4068061429291717632,266.9755201002881,-24.746346560720553,19.210573
4068061291854008704,267.0229920471697,-24.73769035218945,20.887028
4068061085762352640,267.01881082274156,-24.77898062317619,15.997274
4068061429291717376,266.98040134797293,-24.742473996748654,19.297716
4068061326213746944,267.03544807056016,-24.72908054488729,20.659863
4068061085762352512,267.01692977602363,-24.777135182437057,19.394306
4068061429291717248,266.97637399935445,-24.74606993981225,19.727602
4068061120055188608,267.0209081470197,-24.76079200813053,20.552277
4068061223134403584,267.0274535610653,-24.756389590607075,20.409441
4068061429291717120,266.9789410665206,-24.74415614810098,19.962246
4068061085762352256,267.01688987270995,-24.77688284857407,19.11007
4068061429291716992,266.9720308023453,-24.751039575524175,19.68006
4068061120055188224,267.0176097255083,-24.763188325249146,20.13812
4068061085762352000,267.01806678593863,-24.77666035614148,18.21031
4068061429291716736,266.97438457982537,-24.749042038491986,19.687237
4068061085762351872,267.0181661400005,-24.776370347606015,19.186108
4068061429291716608,266.9747356695404,-24.74911266687422,20.541775
4068061120055187968,267.0160067074889,-24.76434477297444,20.279957
4068061085762351488,267.0196219381229,-24.778382515235965,17.496088
4068061429291720320,266.9800209788496,-24.7384256787326,18.378475
4068061498012441600,267.0205227206114,-24.73904885727422,20.349628
4068061291921021952,267.02521538563894,-24.748570164339437,18.744587
4068061429291720192,266.97297847916155,-24.744694615263942,19.957954
4068061532372313728,267.0174398401209,-24.723230797621085,20.323975
4068061463651458432,266.9815631166483,-24.737412272736382,20.00139
4068061085762351104,267.02002884075216,-24.778176196357226,16.355272
4068061429291719936,266.97398937061047,-24.74433156377124,20.072262
4068061635451258752,267.05853023647575,-24.73594651753474,19.058603
4068061463651458176,266.9834542114378,-24.736295855474143,19.97438
4068061394933225984,267.0003456417671,-24.752999020011565,20.658218
4068061429291719680,266.97742657665833,-24.74209432415856,17.947527
4068061120122093184,267.02293149678104,-24.773392187500676,17.982029
4068061669810996480,267.06514126284776,-24.731567298247874,20.222013
4068061704237883264,267.0526355301884,-24.728463669659863,20.837013
4068061188777297024,267.01460833215657,-24.75017617879057,19.676607
4068061429291719424,266.9788332974111,-24.74133634748018,19.461807
4068061120122092928,267.0198202423759,-24.775200459964324,18.45281
4068061223134397440,267.027364866646,-24.757756350993365,17.894827
4068061085762354304,267.0176093461616,-24.777748274150625,17.041166
4068061223134397312,267.0277421057036,-24.75760085215261,19.475239
4068061635451257600,267.0532607815916,-24.739887131383743,20.263174
4068061085762360960,267.0216403162356,-24.779069012051238,17.875687
4068061120122099200,267.024495958383,-24.774344875680168,19.287622
4068061498014974976,267.01084252089976,-24.732568612166183,19.850286
4068061120122098560,267.0194807391598,-24.77240309142797,17.896935
4068062322713223808,266.99659689482996,-24.71983324980101,17.66532
4068061085762360064,267.01723766492086,-24.773373575424227,19.34929
4068061326213697792,267.0283566287059,-24.741534602210482,20.599272
4068061085762359808,267.0169786262465,-24.783279388606584,18.373259
4068061631143094272,267.05835780746963,-24.737487450349516,19.577642
4068061631143094400,267.05929727116944,-24.738256352637528,19.328522
4068061291853921408,267.02793465425935,-24.74722335915398,20.499266
4068061188774705920,267.0070965465352,-24.761696819971718,20.465195
4068061188774705792,267.01561245008463,-24.755911178123682,18.581636
4068061223201536512,267.02706687209843,-24.76074660174411,18.471207
4068061498014977152,267.006215734552,-24.73417274945408,19.446594
4068061085762362880,267.01696260133696,-24.777905630822875,17.87075
4068061669878135680,267.0640929208656,-24.73458327912519,18.140593
4068062219567241472,266.98543229826436,-24.72461567957036,19.703878
4068061223201537280,267.0370685257338,-24.75269085582178,18.302387
4068061120122100480,267.02085341081204,-24.771663410575417,20.011047
4068061120049543552,267.0183241372848,-24.772426874130307,19.69631
4068061291853915520,267.0249100275285,-24.750370368027955,20.270712
4068061257561276032,267.04805828786334,-24.744904326534602,17.179922
4068061291853915392,267.02445326938306,-24.7504908022129,20.569418
4068061120122100096,267.02100457510574,-24.772219195548608,19.368593
4068061120122318976,267.02382132074564,-24.771197399748875,18.631804
4068061394933325568,266.99327464930093,-24.74451157435072,19.008585
4068061291853914880,267.0314585718362,-24.745927691439437,18.80036
4068061532372205696,267.031090310076,-24.72829766890304,20.71495
4068061910329397376,267.0289994572327,-24.720635495025117,20.573626
4068061566734464256,267.0096928032842,-24.726018307193332,19.9323
4068061085762356736,267.0167778966037,-24.77576761086386,19.389229
4068061085762356608,267.0165168034694,-24.776344550006886,18.368727
4068061394933322240,266.9969870404928,-24.742604002634774,20.72849
4068061188774699136,267.0175143381617,-24.755697773150484,20.129026
4068061085762356480,267.01678291151245,-24.776334598239913,18.786215
4068061188774699008,267.0171856537288,-24.756008842772598,20.847832
4068061257561273472,267.04819044353536,-24.751831885311745,16.42543
4068061085762356096,267.0191055666727,-24.77562429987881,19.066488
4068061635518395648,267.059110500275,-24.744091198865778,12.69939
4068061154414964352,266.9938306939031,-24.771380133293444,20.692188
4068061120122103424,267.0230427626729,-24.77545852815667,18.42588
4068061120122103296,267.0216998343899,-24.77417637712652,19.398407
4068061326213655936,267.03253512611263,-24.744703043816923,20.275532
4068061085762355328,267.0179691571529,-24.775410698492127,19.24096
4068061120122097408,267.0204940429507,-24.77192925035434,18.719027
4068061085762358784,267.01810516665364,-24.782458574354575,17.611767
4068061188774762752,267.00807602989755,-24.752768896001257,20.133217
4068061188774701312,267.01027571863483,-24.7601949173861,20.726984
4068061120122096896,267.01978554762997,-24.77336827019264,19.387741
4068061326213654528,267.03427577470745,-24.743691441135446,20.328457
4068061120122096768,267.01969377707394,-24.77381625840512,19.568659
4068061188774745856,267.0029281375824,-24.75887834812371,20.549042
4068061291853978112,267.02185210258176,-24.743230338012236,20.621002
4068061085762357888,267.01395104207364,-24.778475714351327,17.392494
4068061223134365312,267.03445487983845,-24.76520721659204,19.58849
4068061120054024064,267.0151654198009,-24.770589683467836,20.265387
4068061120054023936,267.01486574009755,-24.770451189255727,20.175005
4068061085762357632,267.01239360559777,-24.778293579845958,16.374939
4068061085762357504,267.01202928418076,-24.778410916572813,17.250973
4068061085694285440,267.01008078213187,-24.775253721962756,19.574137
4068061085694285312,267.0135333289807,-24.772338581154447,19.775963
4068061085694285184,267.0131786908517,-24.772078808754113,19.76639
4068061085694284928,267.0060730967373,-24.778785736247183,19.903978
4068061704170820224,267.05193273706624,-24.725238138103066,20.211967
4068061120054023168,267.017081224558,-24.769353273592028,19.755367
4068061291853959552,267.01723646068723,-24.749204279705896,20.100107
4068061120054023040,267.01694536412015,-24.769848049645443,20.50839
4068061120054022912,267.0166289621135,-24.76948236763699,20.115736
4068061326213697664,267.0284169271666,-24.74113194947675,19.192348
4068061120054022784,267.0163510571907,-24.76939984744434,20.187466
4068061085762368768,267.0210611716455,-24.776965754293702,18.391548
4068061326213701504,267.030081090512,-24.739840116208185,20.929016
4068061566734459520,267.00225052114234,-24.733882641487327,19.86607
4068061257497413760,267.0486026701964,-24.747705231682357,21.029724
4068061120054022400,267.0174937084212,-24.768920684653924,18.967766
4068061120054022144,267.01809252205845,-24.76885475627492,19.694336
4068061429293081856,266.97914341058254,-24.751926765615305,20.875284
4068061085762368000,267.013392870077,-24.778491826088523,18.764635
4068061532374720512,267.0156799479003,-24.725328343096493,19.635546
4068061532372297216,267.0211146251649,-24.722897300966682,19.985535
4068061085694287488,267.00772895328845,-24.775134328009575,20.34712
4068061085762367616,267.0176067044837,-24.77440242207934,19.162624
4068061085694287232,267.0056146536998,-24.77819724981973,18.921373
4068061085694286976,267.01116565142047,-24.774257134736093,20.586233
4068061291853961600,267.0180605520909,-24.74832688828431,20.188578
4068061085694286592,267.009296720904,-24.775437704445668,19.615355
4068061085694286464,267.009042282883,-24.77487470491001,17.285149
4068061085694286336,267.0093633808742,-24.775039467673867,20.201885
4068061085762370560,267.0142495235585,-24.775689782019526,16.144737
4068061085694286080,267.0049000790666,-24.77933666051254,18.272408
4068061120122108544,267.0222241179703,-24.777683850193736,17.33546
4068061566734461056,267.007495751141,-24.729290105365486,19.626577
4068061429293088000,266.9818201942109,-24.749396138677383,20.141909
4068061120122108416,267.02281929867235,-24.777697071303322,18.432522
4068061257561718272,267.03998783327944,-24.750455901271007,20.623909
4068061566734460928,266.99894231771685,-24.73523989053918,19.48422
4068061528081699712,267.01845839497975,-24.72811972210761,17.759705
4068061463652826624,266.98926414615926,-24.744231922654755,20.287554
4068061463651459456,266.9809298393122,-24.736738940834268,19.84789
4068061085694281344,267.01408635010074,-24.773008307500493,19.79661
4068061528081699584,267.01721890561555,-24.727603642834772,18.176485
4068061120122108032,267.0202940839795,-24.77573905396241,18.839977
4068061085694281216,267.0144426383678,-24.773100492893256,20.263594
4068061704170816256,267.0511927504762,-24.72617594379994,20.419128
4068061085694281088,267.01494891721006,-24.772253461692156,19.598206
4068061120122103680,267.0186099061691,-24.77402370144823,19.214594
4068061085694280960,267.0147382692078,-24.772187338782462,19.174212
4068061085689798016,267.0157237369484,-24.782203774227817,19.114344
4068061528081699072,267.02433010401893,-24.731206444956626,18.653795
4068061085694280704,267.0145249081002,-24.771669966086215,19.60002
4068061085694280576,267.01405917753584,-24.771803856356698,20.404026
4068061704173392896,267.04295483766373,-24.718564093307588,18.989979
4068061120122103040,267.0217769249889,-24.77388664478486,18.32395
4068061704173392640,267.04377472400387,-24.718389029691814,19.666193
4068061085694280064,267.01060360565907,-24.776046258591123,19.77441
4068061291853958912,267.02074914958786,-24.746820005228354,16.972391
4068061532374700544,267.0270277726337,-24.730095653778605,19.647902
4068061120054018304,267.0168009162522,-24.771027173255554,16.943357
4068061154415005312,266.99848845294974,-24.76221924810383,20.482895
4068061120054018048,267.0159195682901,-24.77107990733122,18.955185
4068061394935746688,267.0067788359079,-24.744321834649707,19.387398
4068061394935746560,267.0068908052042,-24.7439741151493,20.995047
4068061120122102144,267.02192875018727,-24.773763544384604,17.456934
4068061085694283520,267.0129726270584,-24.772927089361527,19.377417
4068061498014965632,267.01040322959244,-24.7382019580458,20.877804
4068061704170818560,267.0494997446805,-24.727198462715695,20.71942
4068061120122102016,267.02122326647924,-24.77317372813626,20.088379
4068061085694283392,267.0076779050808,-24.777576990941213,19.552176
4068061120122101888,267.0211371755877,-24.77374363403369,17.713228
4068061120122101760,267.02363663260076,-24.775322210867444,18.874424
4068061704170818432,267.04918400428636,-24.727230332341183,20.248539
4068061910331825792,267.03994451852,-24.718284997120175,19.478268
4068061291853957760,267.0245933892143,-24.744434612582666,20.048399
4068061085694282880,267.0121338981635,-24.774370620255077,19.79308
4068061120122105472,267.0206140723771,-24.774981280534412,19.165264
4068061085694282752,267.0130707301859,-24.773508982408938,19.32373
4068061085694282624,267.0119371134831,-24.77395878480323,20.107166
4068061085694282496,267.0119073381828,-24.773655130825535,19.853928
4068061498014964352,267.0100212803085,-24.739980468034023,19.735157
4068061115764835968,267.02950234577594,-24.763590559992927,19.2779
4068061566735061120,267.0102181825105,-24.726524207120193,20.563334
4068061085694281856,267.00957128388086,-24.776633029895955,19.422733
4068061120122104448,267.0231282742798,-24.776445735072798,18.93454
4068061085694281728,267.0090379090355,-24.77639728581682,17.974245
4068061188774753664,267.0099646273291,-24.75291506737872,20.718302
4068061394935748736,266.9977144050118,-24.7492095912287,19.675968
4068061120054032128,267.0132343277053,-24.769293154182854,19.64697
4068061394935744256,267.0057753656979,-24.746339187830387,19.24874
4068061085694293504,267.00871037255354,-24.773245830302226,19.414827
4068061085694293376,267.00336231459175,-24.77818696318558,19.487144
4068061498014959104,267.0176876385542,-24.738442157765597,19.525654
4068061532374697344,267.0273554542222,-24.731892937773665,19.326899
4068061532374697088,267.0217651629054,-24.735893852581484,19.823038
4068061498014958592,267.0198894706379,-24.737224115381608,19.80834
4068061085694292736,267.0047262496477,-24.776420346723203,20.368004
4068061498014958464,267.0203687708397,-24.736920398706797,20.017946
4068061085694292608,267.0051928311135,-24.776474123033182,19.3192
4068061532374696448,267.0257676400343,-24.73328129095249,19.940996
4068061085694292224,267.0063945408109,-24.77577893623425,19.3475
4068061429293073408,266.9852095920986,-24.748971804277122,20.145178
4068061085694291968,267.0130334448397,-24.770586640264497,20.220245
4068061085694295936,267.011192108593,-24.769654089453727,19.516756
4068061635451251584,267.05186760533223,-24.742605073331244,20.311657
4068061085694295808,267.0035410767712,-24.776218278948367,18.301643
4068061459362220928,266.9988029581497,-24.73569644066943,15.133639
4068061562441435904,266.99486048807023,-24.730000241705987,19.163961
4068061532374699776,267.0205438103885,-24.735013564580175,19.802355
4068061085694295552,267.0077260775308,-24.772550006874294,19.681353
4068061085694295424,267.007460912385,-24.772607929821483,19.425291
4068061291853970176,267.01880529002096,-24.746667763689903,20.209152
4068061085694295296,267.0077864546161,-24.771830231775574,19.63815
4068061154413771904,267.00743285431514,-24.771768784490583,19.79532
4068061704170830464,267.0493891744871,-24.725567120936848,20.402802
4068061085694294912,267.00995046752354,-24.771132982507385,19.622074
4068061218844051456,267.0274660788915,-24.76136780429854,20.333082
4068061120054033024,267.01388367152447,-24.767597766246233,19.998686
4068061120054032896,267.0134886069391,-24.767875609427744,20.364532
4068061085694294400,267.00580231830537,-24.774968116837954,19.547941
4068061085694294272,267.00668146353235,-24.774246612263074,20.261168
4068061704173390464,267.0385808889164,-24.722856247411322,19.37583
4068061115742896640,267.023182449585,-24.77075162385968,13.85892
4068061085694294016,267.00957115133673,-24.771617415618127,18.723051
4068061081383158144,267.0134881865835,-24.774303705879042,12.629937
4068061085694289792,267.012710084231,-24.771534541878992,20.665785
4068062185207520512,266.9722200149417,-24.732378800243023,20.781914
4068061120054027776,267.01466499776166,-24.769409981858775,19.217524
4068061120054027648,267.014288555024,-24.769675332305532,19.869726
4068061120054027520,267.0139346516526,-24.768929783265396,19.978214
4068061910331831552,267.0302269105491,-24.719978932980258,19.481249
4068061601091838464,267.0156934416339,-24.7183009086968,20.553593
4068061910331831680,267.03045707405767,-24.72035893112944,19.204079
4068061120054027264,267.0141851283746,-24.76889515079526,19.925436
4068061910331831296,267.03456609167927,-24.717748386954685,19.606667
4068061532374709120,267.0206442412872,-24.727491321863024,19.65578
4068061085694288512,267.0100192565515,-24.77360237021708,19.732279
4068061394935755520,266.9958632735832,-24.744904580292662,19.470453
4068061085694288384,267.00471168269087,-24.77832336325613,19.298044
4068061120054026496,267.016432708486,-24.768080138168514,16.837301
4068061326213705344,267.0391436141384,-24.733045273282073,19.54124
4068061120054026368,267.01620414572295,-24.767633491994726,20.39165
4068061532374708480,267.01996643101626,-24.72824858454554,19.487614
4068061085694291840,267.011766444532,-24.7713710144601,17.42121
4068061532374712192,267.02259207121244,-24.724727752434703,19.966692
4068061081383159808,267.00847209940014,-24.774597264363717,18.21375
4068061085694291456,267.01142977610846,-24.771892178429688,19.726006
4068061085694291328,267.01113752843764,-24.77185603737843,19.949783
4068061326213704192,267.0360681900461,-24.73539819442422,20.403992
4068061085694291200,267.01137674061033,-24.772214106393474,19.132162
4068061085694291072,267.0084310303539,-24.77416733448946,19.59106
